productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extClass,extTalent,extIntellect,extLife,extCost,extPitchValue,extCardSubType,extPower,extDefenseValue,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extFlavorText
653405,Cries of Encore,Cries of Encore,https://tcgplayer-cdn.tcgplayer.com/product/653405_200w.jpg,62,24371,https://cpt.tcgcsv.com/7nf7,2025-09-11T15:24:00.993,1,Majestic,SUP012,Action,Guardian,Revered,,,3,1,Attack,7,3,,,,,,,
653406,Cries of Encore (Extended Art),Cries of Encore Extended Art,https://tcgplayer-cdn.tcgplayer.com/product/653406_200w.jpg,62,24371,https://cpt.tcgcsv.com/8nf7,2025-09-11T15:24:49.75,1,Majestic,SUP012,Action,Guardian,Revered,,,3,1,Attack,7,3,,,,,,,
653407,Turning Point,Turning Point,https://tcgplayer-cdn.tcgplayer.com/product/653407_200w.jpg,62,24371,https://cpt.tcgcsv.com/9nf7,2025-09-11T15:26:41.113,1,Super Rare,SUP015,Block,Guardian,Revered,,,,3,,,2,,,,,,,
653408,A Good Clean Fight,A Good Clean Fight,https://tcgplayer-cdn.tcgplayer.com/product/653408_200w.jpg,62,24371,https://cpt.tcgcsv.com/bnf7,2025-09-11T15:30:22.213,1,Super Rare,SUP021,Action,,Revered,,,3,1,Attack,7,3,,,,,,,
653409,Renounce Violence,Renounce Violence,https://tcgplayer-cdn.tcgplayer.com/product/653409_200w.jpg,62,24371,https://cpt.tcgcsv.com/cnf7,2025-09-11T15:31:11.663,1,Super Rare,SUP025,Instant,,Revered,,,0,3,,,,,,,,,,
653410,Never Give Up,Never Give Up,https://tcgplayer-cdn.tcgplayer.com/product/653410_200w.jpg,62,24371,https://cpt.tcgcsv.com/dnf7,2025-09-11T15:32:30.517,1,Super Rare,SUP026,Block,,Revered,,,,2,,,3,,,,,,,
653411,No Tall Tales,No Tall Tales,https://tcgplayer-cdn.tcgplayer.com/product/653411_200w.jpg,62,24371,https://cpt.tcgcsv.com/fnf7,2025-09-11T15:34:18.037,1,Majestic,SUP170,Action,Guardian,,,,0,2,Attack,3,3,,,,,,,
653412,Cut a Long Story Short,Cut a Long Story Short,https://tcgplayer-cdn.tcgplayer.com/product/653412_200w.jpg,62,24371,https://cpt.tcgcsv.com/gnf7,2025-09-11T15:35:45.257,1,Super Rare,SUP172,Action,Guardian,,,,0,2,Attack,3,3,,,,,,,
653413,Hungry for More,Hungry for More,https://tcgplayer-cdn.tcgplayer.com/product/653413_200w.jpg,62,24371,https://cpt.tcgcsv.com/hnf7,2025-09-11T15:36:59.863,1,Super Rare,SUP175,Instant,Guardian,,,,1,1,Aura,,2,,,,,,,
653414,Turn Heads,Turn Heads,https://tcgplayer-cdn.tcgplayer.com/product/653414_200w.jpg,62,24371,https://cpt.tcgcsv.com/jnf7,2025-09-11T15:39:40.127,1,Super Rare,SUP176,Instant,Guardian,,,,3,3,Aura,,3,,,,,,,
653415,Ironfist Revelation,Ironfist Revelation,https://tcgplayer-cdn.tcgplayer.com/product/653415_200w.jpg,62,24371,https://cpt.tcgcsv.com/knf7,2025-09-11T15:45:01.163,1,Super Rare,SUP168,Equipment,Guardian,,,,,,Arms,,2,,,,,,,
653837,Disembody,Disembody,https://tcgplayer-cdn.tcgplayer.com/product/653837_200w.jpg,62,24371,https://cpt.tcgcsv.com/Mxf7,2025-09-15T14:06:34.943,1,Rare,SUP031,Action,,Revered,,,3,1,Attack,7,3,,,,,,,
