productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extCardSubType,extClass,extDefenseValue,extCost,extPitchValue,extPower,extIntellect,extLife,extFlavorText
270973,Savage Feast (Red),Savage Feast Red,https://tcgplayer-cdn.tcgplayer.com/product/270973_200w.jpg,62,3053,https://cpt.tcgcsv.com/tpb3,2022-05-06T10:18:10.397,1,0.15,0.27,1.96,0.22,,Normal,Rare,1HP019,Action,Attack,Brute,3,1,1,6,,,
270974,Lord of Wind,Lord of Wind,https://tcgplayer-cdn.tcgplayer.com/product/270974_200w.jpg,62,3053,https://cpt.tcgcsv.com/vpb3,2022-05-06T10:03:58.41,1,0.27,0.74,3.99,0.57,,Normal,Majestic,1HP101,Action,Attack,Ninja,3,0,3,2,,,
270975,Spark of Genius,Spark of Genius,https://tcgplayer-cdn.tcgplayer.com/product/270975_200w.jpg,62,3053,https://cpt.tcgcsv.com/wpb3,2022-05-06T10:27:52.563,1,2.36,3.93,7.0,2.37,,Normal,Majestic,1HP191,Action,,Mechanologist,3,XX,2,,,,"<em>""So if I grab...and then connect...That's it!"" - Dash</em>"
270976,Crown of Dichotomy,Crown of Dichotomy,https://tcgplayer-cdn.tcgplayer.com/product/270976_200w.jpg,62,3053,https://cpt.tcgcsv.com/xpb3,2022-05-06T09:56:36.757,1,0.05,0.25,1.48,0.19,,Normal,Common,1HP263,Equipment,Head,Runeblade,0,,,,,,
270977,Tome of Fyendal,Tome of Fyendal,https://tcgplayer-cdn.tcgplayer.com/product/270977_200w.jpg,62,3053,https://cpt.tcgcsv.com/zpb3,2025-03-03T22:21:02.92,1,0.2,0.99,7.99,0.49,,Normal,Majestic,1HP365,Action,,Generic,2,1,2,,,,<em>Even the simplest recollection of the Old ones holds immense power...</em>
270978,Mugenshi: RELEASE,Mugenshi RELEASE,https://tcgplayer-cdn.tcgplayer.com/product/270978_200w.jpg,62,3053,https://cpt.tcgcsv.com/Bpb3,2022-05-06T10:04:50.973,1,0.15,0.49,5.0,0.36,,Normal,Majestic,1HP102,Action,Attack,Ninja,3,1,2,4,,,
270979,Savage Feast (Yellow),Savage Feast Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270979_200w.jpg,62,3053,https://cpt.tcgcsv.com/Cpb3,2022-05-06T10:37:07.183,1,0.06,0.25,1.45,0.15,,Normal,Rare,1HP020,Action,Attack,Brute,3,1,2,5,,,
270980,Teklo Core,Teklo Core,https://tcgplayer-cdn.tcgplayer.com/product/270980_200w.jpg,62,3053,https://cpt.tcgcsv.com/Dpb3,2022-05-06T10:31:35.26,1,3.99,5.2,9.99,4.05,,Normal,Majestic,1HP192,Action,Item,Mechanologist,,0,3,,,,
270981,Ancestral Empowerment,Ancestral Empowerment,https://tcgplayer-cdn.tcgplayer.com/product/270981_200w.jpg,62,3053,https://cpt.tcgcsv.com/Fpb3,2022-05-06T09:52:01.12,1,7.0,9.2,18.99,9.19,,Normal,Majestic,1HP103,Attack Reaction,,Ninja,3,0,1,,,,"<em>They called to him from beyond the Mists. ""It's time to come home.""</em>"
270982,Savage Feast (Blue),Savage Feast Blue,https://tcgplayer-cdn.tcgplayer.com/product/270982_200w.jpg,62,3053,https://cpt.tcgcsv.com/Gpb3,2022-05-06T10:18:05.487,1,0.05,0.25,1.43,0.13,,Normal,Rare,1HP021,Action,Attack,Brute,3,1,3,4,,,
270983,High Speed Impact (Red),High Speed Impact Red,https://tcgplayer-cdn.tcgplayer.com/product/270983_200w.jpg,62,3053,https://cpt.tcgcsv.com/Hpb3,2025-03-13T16:39:29.497,1,0.1,0.25,2.25,0.15,,Normal,Rare,1HP193,Action,Attack,Mechanologist,3,1,1,4,,,
270984,Blackout Kick (Red),Blackout Kick Red,https://tcgplayer-cdn.tcgplayer.com/product/270984_200w.jpg,62,3053,https://cpt.tcgcsv.com/Jpb3,2022-05-06T09:52:57.433,1,0.09,0.25,1.06,0.12,,Normal,Rare,1HP104,Action,Attack,Ninja,3,1,1,4,,,"<em>""Just a little off the top.""</em>"
270985,Barraging Beatdown (Red),Barraging Beatdown Red,https://tcgplayer-cdn.tcgplayer.com/product/270985_200w.jpg,62,3053,https://cpt.tcgcsv.com/Kpb3,2022-05-06T09:52:29.623,1,0.13,0.25,1.08,0.23,,Normal,Rare,1HP022,Action,,Brute,3,0,1,,,,
270986,High Speed Impact (Yellow),High Speed Impact Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270986_200w.jpg,62,3053,https://cpt.tcgcsv.com/Lpb3,2025-03-13T16:39:24.323,1,0.13,0.25,1.51,0.14,,Normal,Rare,1HP194,Action,Attack,Mechanologist,3,1,2,3,,,
270987,Blackout Kick (Yellow),Blackout Kick Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270987_200w.jpg,62,3053,https://cpt.tcgcsv.com/Mpb3,2022-05-06T09:52:59.93,1,0.05,0.2,1.43,0.07,,Normal,Rare,1HP105,Action,Attack,Ninja,3,1,2,3,,,"<em>""Just a little off the top.""</em>"
270988,Blackout Kick (Blue),Blackout Kick Blue,https://tcgplayer-cdn.tcgplayer.com/product/270988_200w.jpg,62,3053,https://cpt.tcgcsv.com/Npb3,2022-05-06T09:52:53.79,1,0.07,0.24,1.06,0.17,,Normal,Rare,1HP106,Action,Attack,Ninja,3,1,3,2,,,"<em>""Just a little off the top.""</em>"
270989,Barraging Beatdown (Yellow),Barraging Beatdown Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270989_200w.jpg,62,3053,https://cpt.tcgcsv.com/Ppb3,2022-05-06T09:52:33.977,1,0.08,0.25,3.0,0.18,,Normal,Rare,1HP023,Action,,Brute,3,0,2,,,,
270990,High Speed Impact (Blue),High Speed Impact Blue,https://tcgplayer-cdn.tcgplayer.com/product/270990_200w.jpg,62,3053,https://cpt.tcgcsv.com/Qpb3,2025-03-13T16:39:18.087,1,0.1,0.25,1.48,0.11,,Normal,Rare,1HP195,Action,Attack,Mechanologist,3,1,3,2,,,
270991,Crane Dance (Red),Crane Dance Red,https://tcgplayer-cdn.tcgplayer.com/product/270991_200w.jpg,62,3053,https://cpt.tcgcsv.com/Rpb3,2025-03-13T16:29:30.963,1,0.05,0.25,6.56,0.12,,Normal,Rare,1HP107,Action,Attack,Ninja,3,0,1,3,,,
270992,Pedal to the Metal (Red),Pedal to the Metal Red,https://tcgplayer-cdn.tcgplayer.com/product/270992_200w.jpg,62,3053,https://cpt.tcgcsv.com/Spb3,2022-05-06T10:08:33.567,1,0.08,0.25,1.46,0.18,,Normal,Rare,1HP196,Action,Attack,Mechanologist,3,2,1,5,,,
270993,Art of War,Art of War,https://tcgplayer-cdn.tcgplayer.com/product/270993_200w.jpg,62,3053,https://cpt.tcgcsv.com/Tpb3,2025-03-13T14:29:33.297,1,0.95,2.7,55.0,2.45,,Normal,Majestic,1HP366,Instant,,Generic,,1,2,,,,
270994,Bloodsheath Skeleta,Bloodsheath Skeleta,https://tcgplayer-cdn.tcgplayer.com/product/270994_200w.jpg,62,3053,https://cpt.tcgcsv.com/Vpb3,2025-03-13T16:38:32.343,1,0.4,0.86,15.0,0.53,,Normal,Majestic,1HP264,Equipment,Chest,Runeblade,2,,,,,,
270995,Pedal to the Metal (Yellow),Pedal to the Metal Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270995_200w.jpg,62,3053,https://cpt.tcgcsv.com/Wpb3,2022-05-06T10:08:36.177,1,0.1,0.25,1.48,0.22,,Normal,Rare,1HP197,Action,Attack,Mechanologist,3,2,2,4,,,
270996,"Talishar, the Lost Prince",Talishar the Lost Prince,https://tcgplayer-cdn.tcgplayer.com/product/270996_200w.jpg,62,3053,https://cpt.tcgcsv.com/Xpb3,2022-05-06T10:31:24.273,1,0.2,0.49,4.17,0.41,,Normal,Rare,1HP367,Weapon,Sword (2H),Generic,,,,4,,,
270997,Pedal to the Metal (Blue),Pedal to the Metal Blue,https://tcgplayer-cdn.tcgplayer.com/product/270997_200w.jpg,62,3053,https://cpt.tcgcsv.com/Zpb3,2022-05-06T10:08:28.007,1,0.1,0.25,1.48,0.1,,Normal,Rare,1HP198,Action,Attack,Mechanologist,3,2,3,3,,,
270998,Life for a Life (Red),Life for a Life Red,https://tcgplayer-cdn.tcgplayer.com/product/270998_200w.jpg,62,3053,https://cpt.tcgcsv.com/-pb3,2025-03-13T16:26:58.187,1,0.06,0.25,1.96,0.15,,Normal,Rare,1HP368,Action,Attack,Generic,2,1,1,4,,,"<em>""And when I drain the very last drop of blood from your veins, when you struggle to draw breath into your failing lungs... It still won't be enough"" - Ateia</em>"
270999,Crane Dance (Yellow),Crane Dance Yellow,https://tcgplayer-cdn.tcgplayer.com/product/270999_200w.jpg,62,3053,https://cpt.tcgcsv.com/_pb3,2025-03-13T16:29:24.56,1,0.05,0.22,1.43,0.1,,Normal,Rare,1HP108,Action,Attack,Ninja,3,0,2,2,,,
271000,Arknight Ascendancy,Arknight Ascendancy,https://tcgplayer-cdn.tcgplayer.com/product/271000_200w.jpg,62,3053,https://cpt.tcgcsv.com/0qb3,2022-05-06T09:52:07.583,1,0.13,0.56,4.5,0.27,,Normal,Majestic,1HP265,Action,Attack,Runeblade,3,6,1,5,,,
271001,Dread Triptych,Dread Triptych,https://tcgplayer-cdn.tcgplayer.com/product/271001_200w.jpg,62,3053,https://cpt.tcgcsv.com/2qb3,2025-03-13T14:29:52.767,1,0.2,0.75,11.75,0.61,,Normal,Majestic,1HP266,Action,Attack,Runeblade,3,3,3,4,,,
271002,Crane Dance (Blue),Crane Dance Blue,https://tcgplayer-cdn.tcgplayer.com/product/271002_200w.jpg,62,3053,https://cpt.tcgcsv.com/3qb3,2025-03-13T16:29:19.01,1,0.1,0.25,1.48,0.2,,Normal,Rare,1HP109,Action,Attack,Ninja,3,0,3,1,,,
271003,Aether Sink,Aether Sink,https://tcgplayer-cdn.tcgplayer.com/product/271003_200w.jpg,62,3053,https://cpt.tcgcsv.com/5qb3,2022-05-06T09:51:26.463,1,0.1,0.22,0.89,0.12,,Normal,Rare,1HP199,Action,Item,Mechanologist,,1,2,,,,
271004,Life for a Life (Yellow),Life for a Life Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271004_200w.jpg,62,3053,https://cpt.tcgcsv.com/6qb3,2025-03-13T16:26:50.71,1,0.03,0.25,1.41,0.07,,Normal,Rare,1HP369,Action,Attack,Generic,2,1,2,3,,,"<em>""And when I drain the very last drop of blood from your veins, when you struggle to draw breath into your failing lungs... It still won't be enough"" - Ateia</em>"
271005,Rushing River (Red),Rushing River Red,https://tcgplayer-cdn.tcgplayer.com/product/271005_200w.jpg,62,3053,https://cpt.tcgcsv.com/7qb3,2025-03-13T16:24:37.317,1,0.04,0.2,1.42,0.07,,Normal,Rare,1HP110,Action,Attack,Ninja,3,0,1,3,,,
271006,Cognition Nodes,Cognition Nodes,https://tcgplayer-cdn.tcgplayer.com/product/271006_200w.jpg,62,3053,https://cpt.tcgcsv.com/8qb3,2022-05-06T09:55:35.967,1,0.08,0.25,1.46,0.1,,Normal,Rare,1HP200,Action,Item,Mechanologist,,1,3,,,,
271007,Life for a Life (Blue),Life for a Life Blue,https://tcgplayer-cdn.tcgplayer.com/product/271007_200w.jpg,62,3053,https://cpt.tcgcsv.com/9qb3,2025-03-13T16:26:45.903,1,0.06,0.25,1.44,0.09,,Normal,Rare,1HP370,Action,Attack,Generic,2,1,3,2,,,"<em>""And when I drain the very last drop of blood from your veins, when you struggle to draw breath into your failing lungs... It still won't be enough"" - Ateia</em>"
271008,Rushing River (Yellow),Rushing River Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271008_200w.jpg,62,3053,https://cpt.tcgcsv.com/bqb3,2025-03-13T16:24:29.413,1,0.05,0.2,1.43,0.08,,Normal,Rare,1HP111,Action,Attack,Ninja,3,0,2,2,,,
271009,Convection Amplifier,Convection Amplifier,https://tcgplayer-cdn.tcgplayer.com/product/271009_200w.jpg,62,3053,https://cpt.tcgcsv.com/cqb3,2025-03-04T20:24:20.39,1,0.1,0.25,7.18,0.17,,Normal,Rare,1HP201,Action,Item,Mechanologist,,0,1,,,,
271010,Barraging Beatdown (Blue),Barraging Beatdown Blue,https://tcgplayer-cdn.tcgplayer.com/product/271010_200w.jpg,62,3053,https://cpt.tcgcsv.com/dqb3,2022-05-06T09:52:25.92,1,0.15,0.3,3.0,0.28,,Normal,Rare,1HP024,Action,,Brute,3,0,3,,,,
271011,Rushing River (Blue),Rushing River Blue,https://tcgplayer-cdn.tcgplayer.com/product/271011_200w.jpg,62,3053,https://cpt.tcgcsv.com/fqb3,2025-03-13T16:24:24.55,1,0.16,0.25,0.99,0.21,,Normal,Rare,1HP112,Action,Attack,Ninja,3,0,3,1,,,
271012,Flic Flak (Red),Flic Flak Red,https://tcgplayer-cdn.tcgplayer.com/product/271012_200w.jpg,62,3053,https://cpt.tcgcsv.com/gqb3,2025-03-03T22:21:10.503,1,0.21,0.38,1.49,0.38,,Normal,Rare,1HP113,Defense Reaction,,Ninja,4,0,1,,,,"<em>Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.</em>"
271013,Snatch (Red),Snatch Red,https://tcgplayer-cdn.tcgplayer.com/product/271013_200w.jpg,62,3053,https://cpt.tcgcsv.com/hqb3,2022-05-06T10:27:39.047,1,0.5,0.82,4.5,0.67,,Normal,Rare,1HP371,Action,Attack,Generic,2,0,1,4,,,
271014,Combustible Courier (Red),Combustible Courier Red,https://tcgplayer-cdn.tcgplayer.com/product/271014_200w.jpg,62,3053,https://cpt.tcgcsv.com/jqb3,2025-03-13T14:30:07.117,1,0.08,0.24,1.47,0.09,,Normal,Common,1HP202,Action,Attack,Mechanologist,3,2,1,4,,,
271015,Flic Flak (Yellow),Flic Flak Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271015_200w.jpg,62,3053,https://cpt.tcgcsv.com/kqb3,2025-03-03T22:21:16.74,1,0.09,0.25,1.92,0.09,,Normal,Rare,1HP114,Defense Reaction,,Ninja,3,0,2,,,,"<em>Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.</em>"
271016,Combustible Courier (Yellow),Combustible Courier Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271016_200w.jpg,62,3053,https://cpt.tcgcsv.com/lqb3,2025-03-13T14:30:15.613,1,0.05,0.2,1.43,0.05,,Normal,Common,1HP203,Action,Attack,Mechanologist,3,2,2,3,,,
271017,Snatch (Yellow),Snatch Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271017_200w.jpg,62,3053,https://cpt.tcgcsv.com/mqb3,2024-12-11T21:18:18.847,1,0.07,0.25,1.96,0.13,,Normal,Rare,1HP372,Action,Attack,Generic,2,0,2,3,,,
271018,Flic Flak (Blue),Flic Flak Blue,https://tcgplayer-cdn.tcgplayer.com/product/271018_200w.jpg,62,3053,https://cpt.tcgcsv.com/nqb3,2025-03-03T22:21:24.03,1,0.1,0.25,1.48,0.1,,Normal,Rare,1HP115,Defense Reaction,,Ninja,2,0,3,,,,"<em>Silver flashes under the pale moonlight, blades slicing through air as Ira twisted and turned, narrowly avoiding their ambush.</em>"
271019,Snatch (Blue),Snatch Blue,https://tcgplayer-cdn.tcgplayer.com/product/271019_200w.jpg,62,3053,https://cpt.tcgcsv.com/pqb3,2024-12-11T21:18:18.943,1,0.1,0.25,2.99,0.14,,Normal,Rare,1HP373,Action,Attack,Generic,2,0,3,2,,,
271020,Combustible Courier (Blue),Combustible Courier Blue,https://tcgplayer-cdn.tcgplayer.com/product/271020_200w.jpg,62,3053,https://cpt.tcgcsv.com/qqb3,2025-03-13T14:30:24.16,1,0.05,0.25,1.46,0.06,,Normal,Common,1HP204,Action,Attack,Mechanologist,3,2,3,2,,,
271021,Leg Tap (Red),Leg Tap Red,https://tcgplayer-cdn.tcgplayer.com/product/271021_200w.jpg,62,3053,https://cpt.tcgcsv.com/rqb3,2022-05-06T10:03:40.063,1,0.05,0.21,1.43,0.13,,Normal,Common,1HP116,Action,Attack,Ninja,2,1,1,4,,,
271022,Over Loop (Red),Over Loop Red,https://tcgplayer-cdn.tcgplayer.com/product/271022_200w.jpg,62,3053,https://cpt.tcgcsv.com/sqb3,2022-05-06T10:07:50.947,1,0.05,0.18,1.43,0.05,,Normal,Common,1HP205,Action,Attack,Mechanologist,3,2,1,5,,,
271023,Become the Arknight,Become the Arknight,https://tcgplayer-cdn.tcgplayer.com/product/271023_200w.jpg,62,3053,https://cpt.tcgcsv.com/tqb3,2022-05-06T09:52:43,1,0.25,0.7,3.99,0.41,,Normal,Majestic,1HP267,Action,,Runeblade,3,0,3,,,,
271024,Leg Tap (Yellow),Leg Tap Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271024_200w.jpg,62,3053,https://cpt.tcgcsv.com/vqb3,2022-05-06T10:03:42.76,1,0.05,0.15,1.43,,,Normal,Common,1HP117,Action,Attack,Ninja,2,1,2,3,,,
271025,Springboard Somersault,Springboard Somersault,https://tcgplayer-cdn.tcgplayer.com/product/271025_200w.jpg,62,3053,https://cpt.tcgcsv.com/wqb3,2022-05-06T10:28:20.557,1,0.15,0.27,3.96,0.26,,Normal,Rare,1HP374,Defense Reaction,,Generic,2,0,2,,,,
271026,Mordred Tide,Mordred Tide,https://tcgplayer-cdn.tcgplayer.com/product/271026_200w.jpg,62,3053,https://cpt.tcgcsv.com/xqb3,2022-05-06T10:04:45.47,1,0.25,1.35,5.0,0.71,,Normal,Majestic,1HP268,Action,,Runeblade,3,0,1,,,,"<em>With each step, the tide draws in, drowning the world in shadow.</em>"
271027,Leg Tap (Blue),Leg Tap Blue,https://tcgplayer-cdn.tcgplayer.com/product/271027_200w.jpg,62,3053,https://cpt.tcgcsv.com/zqb3,2022-05-06T10:03:37.44,1,0.05,0.15,1.43,,,Normal,Common,1HP118,Action,Attack,Ninja,2,1,3,2,,,
271028,Over Loop (Yellow),Over Loop Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271028_200w.jpg,62,3053,https://cpt.tcgcsv.com/Bqb3,2022-05-06T10:07:57.34,1,0.05,0.15,1.06,,,Normal,Common,1HP206,Action,Attack,Mechanologist,3,2,2,4,,,
271029,Rising Knee Thrust (Red),Rising Knee Thrust Red,https://tcgplayer-cdn.tcgplayer.com/product/271029_200w.jpg,62,3053,https://cpt.tcgcsv.com/Cqb3,2022-05-06T10:16:29.227,1,0.05,0.15,1.43,0.11,,Normal,Common,1HP119,Action,Attack,Ninja,3,0,1,3,,,"<em>To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.</em>"
271030,Runeblood Barrier,Runeblood Barrier,https://tcgplayer-cdn.tcgplayer.com/product/271030_200w.jpg,62,3053,https://cpt.tcgcsv.com/Dqb3,2025-03-13T14:30:56.633,1,0.13,0.62,4.5,0.38,,Normal,Majestic,1HP269,Action,Aura,Runeblade,2,3,2,,,,
271031,Enchanting Melody (Red),Enchanting Melody Red,https://tcgplayer-cdn.tcgplayer.com/product/271031_200w.jpg,62,3053,https://cpt.tcgcsv.com/Fqb3,2025-03-13T14:22:08.15,1,0.04,0.25,1.42,0.04,,Normal,Rare,1HP375,Action,Aura,Generic,2,2,1,,,,
271032,Rising Knee Thrust (Yellow),Rising Knee Thrust Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271032_200w.jpg,62,3053,https://cpt.tcgcsv.com/Gqb3,2022-05-06T10:16:32.653,1,0.05,0.15,1.43,0.07,,Normal,Common,1HP120,Action,Attack,Ninja,3,0,2,2,,,"<em>To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.</em>"
271033,Enchanting Melody (Yellow),Enchanting Melody Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271033_200w.jpg,62,3053,https://cpt.tcgcsv.com/Hqb3,2025-03-13T13:53:32.753,1,0.05,0.25,1.43,0.05,,Normal,Rare,1HP376,Action,Aura,Generic,2,2,2,,,,
271034,Rising Knee Thrust (Blue),Rising Knee Thrust Blue,https://tcgplayer-cdn.tcgplayer.com/product/271034_200w.jpg,62,3053,https://cpt.tcgcsv.com/Jqb3,2022-05-06T10:16:26.357,1,0.07,0.18,1.46,0.14,,Normal,Common,1HP121,Action,Attack,Ninja,3,0,3,1,,,"<em>To master the Art of the Sparrow is to master one's own body, and possess the agility of a bird in flight.</em>"
271035,Over Loop (Blue),Over Loop Blue,https://tcgplayer-cdn.tcgplayer.com/product/271035_200w.jpg,62,3053,https://cpt.tcgcsv.com/Kqb3,2022-05-06T10:07:47.703,1,0.05,0.15,1.04,,,Normal,Common,1HP207,Action,Attack,Mechanologist,3,2,3,3,,,
271036,Soulbead Strike (Red),Soulbead Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/271036_200w.jpg,62,3053,https://cpt.tcgcsv.com/Lqb3,2025-03-13T13:53:26.387,1,0.13,0.25,3.79,0.17,,Normal,Common,1HP122,Action,Attack,Ninja,3,0,1,4,,,
271037,Enchanting Melody (Blue),Enchanting Melody Blue,https://tcgplayer-cdn.tcgplayer.com/product/271037_200w.jpg,62,3053,https://cpt.tcgcsv.com/Mqb3,2025-03-13T13:49:28.853,1,0.07,0.25,1.45,0.07,,Normal,Rare,1HP377,Action,Aura,Generic,2,2,3,,,,
271038,Soulbead Strike (Yellow),Soulbead Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271038_200w.jpg,62,3053,https://cpt.tcgcsv.com/Nqb3,2025-03-13T18:13:52.183,1,0.05,0.15,1.43,0.06,,Normal,Common,1HP123,Action,Attack,Ninja,3,0,2,3,,,
271039,Soulbead Strike (Blue),Soulbead Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/271039_200w.jpg,62,3053,https://cpt.tcgcsv.com/Pqb3,2025-03-13T18:13:40.953,1,0.1,0.25,1.5,0.17,,Normal,Common,1HP124,Action,Attack,Ninja,3,0,3,2,,,
271040,Plunder Run (Red),Plunder Run Red,https://tcgplayer-cdn.tcgplayer.com/product/271040_200w.jpg,62,3053,https://cpt.tcgcsv.com/Qqb3,2025-03-13T18:10:12.1,1,0.15,0.35,2.0,0.33,,Normal,Rare,1HP378,Action,,Generic,2,0,1,,,,
271041,Surging Strike (Red),Surging Strike Red,https://tcgplayer-cdn.tcgplayer.com/product/271041_200w.jpg,62,3053,https://cpt.tcgcsv.com/Rqb3,2022-05-06T10:30:45.59,1,0.05,0.2,1.43,0.18,,Normal,Common,1HP125,Action,Attack,Ninja,2,2,1,5,,,
271042,Plunder Run (Yellow),Plunder Run Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271042_200w.jpg,62,3053,https://cpt.tcgcsv.com/Sqb3,2025-03-13T18:10:16.437,1,0.1,0.25,1.96,0.16,,Normal,Rare,1HP379,Action,,Generic,2,0,2,,,,
271043,Surging Strike (Yellow),Surging Strike Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271043_200w.jpg,62,3053,https://cpt.tcgcsv.com/Tqb3,2022-05-06T10:31:05.34,1,0.05,0.2,1.43,0.15,,Normal,Common,1HP126,Action,Attack,Ninja,2,2,2,4,,,
271044,Spellblade Assault (Red),Spellblade Assault Red,https://tcgplayer-cdn.tcgplayer.com/product/271044_200w.jpg,62,3053,https://cpt.tcgcsv.com/Vqb3,2022-05-06T10:28:07.373,1,0.1,0.25,1.48,0.18,,Normal,Rare,1HP270,Action,Attack,Runeblade,3,2,1,4,,,
271045,Plunder Run (Blue),Plunder Run Blue,https://tcgplayer-cdn.tcgplayer.com/product/271045_200w.jpg,62,3053,https://cpt.tcgcsv.com/Wqb3,2025-03-13T18:10:21.35,1,0.1,0.25,1.48,0.18,,Normal,Rare,1HP380,Action,,Generic,2,0,3,,,,
271046,Throttle (Red),Throttle Red,https://tcgplayer-cdn.tcgplayer.com/product/271046_200w.jpg,62,3053,https://cpt.tcgcsv.com/Xqb3,2022-05-06T10:32:27.85,1,0.1,0.25,1.48,0.19,,Normal,Common,1HP208,Action,Attack,Mechanologist,3,2,1,6,,,"<em>""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" -Elias Edgecombe</em>"
271047,Spellblade Assault (Yellow),Spellblade Assault Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271047_200w.jpg,62,3053,https://cpt.tcgcsv.com/Zqb3,2022-05-06T10:28:10.667,1,0.05,0.25,1.06,0.15,,Normal,Rare,1HP271,Action,Attack,Runeblade,3,2,2,3,,,
271048,Surging Strike (Blue),Surging Strike Blue,https://tcgplayer-cdn.tcgplayer.com/product/271048_200w.jpg,62,3053,https://cpt.tcgcsv.com/-qb3,2022-05-06T10:30:45.183,1,0.04,0.16,1.42,0.04,,Normal,Common,1HP127,Action,Attack,Ninja,2,2,3,3,,,
271049,Energy Potion,Energy Potion,https://tcgplayer-cdn.tcgplayer.com/product/271049_200w.jpg,62,3053,https://cpt.tcgcsv.com/_qb3,2025-03-03T22:21:32.153,1,0.2,0.5,2.99,0.39,,Normal,Rare,1HP381,Action,Item,Generic,,0,3,,,,"<em>Side effects may include agitation, confusion, aggression, tachycardia, fever and delirium.</em>"
271050,Throttle (Yellow),Throttle Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271050_200w.jpg,62,3053,https://cpt.tcgcsv.com/0rb3,2022-05-06T10:32:27.85,1,0.08,0.2,1.46,0.12,,Normal,Common,1HP209,Action,Attack,Mechanologist,3,2,2,5,,,"<em>""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" -Elias Edgecombe</em>"
271051,Spellblade Assault (Blue),Spellblade Assault Blue,https://tcgplayer-cdn.tcgplayer.com/product/271051_200w.jpg,62,3053,https://cpt.tcgcsv.com/2rb3,2022-05-06T10:27:55.753,1,0.1,0.27,1.48,0.27,,Normal,Rare,1HP272,Action,Attack,Runeblade,3,2,3,2,,,
271052,Potion of Strength,Potion of Strength,https://tcgplayer-cdn.tcgplayer.com/product/271052_200w.jpg,62,3053,https://cpt.tcgcsv.com/3rb3,2022-05-06T10:09:42.353,1,0.1,0.25,1.48,0.22,,Normal,Rare,1HP382,Action,Item,Generic,,0,3,,,,"<em>""There's something odd about Mabon's drinking horn.""</em>"
271053,Reduce to Runechant (Red),Reduce to Runechant Red,https://tcgplayer-cdn.tcgplayer.com/product/271053_200w.jpg,62,3053,https://cpt.tcgcsv.com/5rb3,2022-05-06T10:13:48.183,1,0.93,1.62,2.11,1.01,,Normal,Rare,1HP273,Defense Reaction,,Runeblade,4,1,1,,,,
271054,Throttle (Blue),Throttle Blue,https://tcgplayer-cdn.tcgplayer.com/product/271054_200w.jpg,62,3053,https://cpt.tcgcsv.com/6rb3,2022-05-06T10:32:27.85,1,0.1,0.25,1.52,0.2,,Normal,Common,1HP210,Action,Attack,Mechanologist,3,2,3,4,,,"<em>""Why, my steam-propelled hammer could increase mining efficiency by up to 38%!"" -Elias Edgecombe</em>"
271055,Reduce to Runechant (Yellow),Reduce to Runechant Yellow,https://tcgplayer-cdn.tcgplayer.com/product/271055_200w.jpg,62,3053,https://cpt.tcgcsv.com/7rb3,2022-05-06T10:13:52.163,1,0.1,0.25,1.48,0.19,,Normal,Rare,1HP274,Defense Reaction,,Runeblade,3,1,2,,,,
271056,Timesnap Potion,Timesnap Potion,https://tcgplayer-cdn.tcgplayer.com/product/271056_200w.jpg,62,3053,https://cpt.tcgcsv.com/8rb3,2025-03-03T22:06:29.72,1,0.1,0.31,1.92,0.29,,Normal,Rare,1HP383,Action,Item,Generic,,0,3,,,,"<em>""...and only a slight chance of temporal dissociation!"" - Lena-Belle</em>"
