productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extClass,extIntellect,extLife,extCost,extPitchValue,extDefenseValue,extCardSubType,extPower,extFlavorText,extTalent
533587,Test of Vigor,test of vigor,https://tcgplayer-cdn.tcgplayer.com/product/533587_200w.jpg,62,23354,https://cpt.tcgcsv.com/Mrh6,2024-02-02T05:03:19.723,1,0.1,0.33,1.5,0.22,,Rainbow Foil,Rare,HVY182,Block,Guardian;Warrior,,,99,1,4,,,,
533587,Test of Vigor,test of vigor,https://tcgplayer-cdn.tcgplayer.com/product/533587_200w.jpg,62,23354,https://cpt.tcgcsv.com/Mrh6,2024-02-02T05:03:19.723,1,0.03,0.25,1.62,0.12,,Normal,Rare,HVY182,Block,Guardian;Warrior,,,99,1,4,,,,
533588,Rising Energy (Red),rising energy red,https://tcgplayer-cdn.tcgplayer.com/product/533588_200w.jpg,62,23354,https://cpt.tcgcsv.com/Nrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.6,0.04,,Normal,Common,HVY183,Action,Guardian;Warrior,,,2,1,2,Attack,6,,
533588,Rising Energy (Red),rising energy red,https://tcgplayer-cdn.tcgplayer.com/product/533588_200w.jpg,62,23354,https://cpt.tcgcsv.com/Nrh6,2024-02-02T05:03:19.723,1,0.09,0.25,1.68,0.3,,Rainbow Foil,Common,HVY183,Action,Guardian;Warrior,,,2,1,2,Attack,6,,
533589,Rising Energy (Yellow),rising energy yellow,https://tcgplayer-cdn.tcgplayer.com/product/533589_200w.jpg,62,23354,https://cpt.tcgcsv.com/Prh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.63,0.2,,Rainbow Foil,Common,HVY184,Action,Guardian;Warrior,,,2,2,2,Attack,5,,
533589,Rising Energy (Yellow),rising energy yellow,https://tcgplayer-cdn.tcgplayer.com/product/533589_200w.jpg,62,23354,https://cpt.tcgcsv.com/Prh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.6,0.09,,Normal,Common,HVY184,Action,Guardian;Warrior,,,2,2,2,Attack,5,,
533590,Rising Energy (Blue),rising energy blue,https://tcgplayer-cdn.tcgplayer.com/product/533590_200w.jpg,62,23354,https://cpt.tcgcsv.com/Qrh6,2024-02-02T05:03:19.723,1,0.05,0.25,0.75,0.04,,Rainbow Foil,Common,HVY185,Action,Guardian;Warrior,,,2,3,2,Attack,4,,
533590,Rising Energy (Blue),rising energy blue,https://tcgplayer-cdn.tcgplayer.com/product/533590_200w.jpg,62,23354,https://cpt.tcgcsv.com/Qrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.6,0.02,,Normal,Common,HVY185,Action,Guardian;Warrior,,,2,3,2,Attack,4,,
533591,Vigorous Windup (Red),vigorous windup red,https://tcgplayer-cdn.tcgplayer.com/product/533591_200w.jpg,62,23354,https://cpt.tcgcsv.com/Rrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.06,,Normal,Common,HVY186,Action,Guardian;Warrior,,,3,1,2,Attack,7,,
533591,Vigorous Windup (Red),vigorous windup red,https://tcgplayer-cdn.tcgplayer.com/product/533591_200w.jpg,62,23354,https://cpt.tcgcsv.com/Rrh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.69,,,Rainbow Foil,Common,HVY186,Action,Guardian;Warrior,,,3,1,2,Attack,7,,
533592,Vigorous Windup (Yellow),vigorous windup yellow,https://tcgplayer-cdn.tcgplayer.com/product/533592_200w.jpg,62,23354,https://cpt.tcgcsv.com/Srh6,2024-02-02T05:03:19.723,1,0.01,0.25,5.99,0.2,,Rainbow Foil,Common,HVY187,Action,Guardian;Warrior,,,3,2,2,Attack,6,,
533592,Vigorous Windup (Yellow),vigorous windup yellow,https://tcgplayer-cdn.tcgplayer.com/product/533592_200w.jpg,62,23354,https://cpt.tcgcsv.com/Srh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.04,,Normal,Common,HVY187,Action,Guardian;Warrior,,,3,2,2,Attack,6,,
533593,Vigorous Windup (Blue),vigorous windup blue,https://tcgplayer-cdn.tcgplayer.com/product/533593_200w.jpg,62,23354,https://cpt.tcgcsv.com/Trh6,2024-02-02T05:03:19.723,1,0.01,0.17,1.58,0.06,,Normal,Common,HVY188,Action,Guardian;Warrior,,,3,3,2,Attack,5,,
533593,Vigorous Windup (Blue),vigorous windup blue,https://tcgplayer-cdn.tcgplayer.com/product/533593_200w.jpg,62,23354,https://cpt.tcgcsv.com/Trh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.73,0.25,,Rainbow Foil,Common,HVY188,Action,Guardian;Warrior,,,3,3,2,Attack,5,,
533594,Wage Vigor (Red),wage vigor red,https://tcgplayer-cdn.tcgplayer.com/product/533594_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.07,,Normal,Common,HVY189,Action,Guardian;Warrior,,,3,1,2,Attack,7,,
533594,Wage Vigor (Red),wage vigor red,https://tcgplayer-cdn.tcgplayer.com/product/533594_200w.jpg,62,23354,https://cpt.tcgcsv.com/Vrh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.74,0.18,,Rainbow Foil,Common,HVY189,Action,Guardian;Warrior,,,3,1,2,Attack,7,,
533595,Wage Vigor (Yellow),wage vigor yellow,https://tcgplayer-cdn.tcgplayer.com/product/533595_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.06,,Normal,Common,HVY190,Action,Guardian;Warrior,,,3,2,2,Attack,6,,
533595,Wage Vigor (Yellow),wage vigor yellow,https://tcgplayer-cdn.tcgplayer.com/product/533595_200w.jpg,62,23354,https://cpt.tcgcsv.com/Wrh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.69,0.1,,Rainbow Foil,Common,HVY190,Action,Guardian;Warrior,,,3,2,2,Attack,6,,
533596,Wage Vigor (Blue),wage vigor blue,https://tcgplayer-cdn.tcgplayer.com/product/533596_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xrh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.46,0.1,,Rainbow Foil,Common,HVY191,Action,Guardian;Warrior,,,3,3,2,Attack,5,,
533596,Wage Vigor (Blue),wage vigor blue,https://tcgplayer-cdn.tcgplayer.com/product/533596_200w.jpg,62,23354,https://cpt.tcgcsv.com/Xrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.06,,Normal,Common,HVY191,Action,Guardian;Warrior,,,3,3,2,Attack,5,,
533597,Lead with Heart (Red),lead with heart red,https://tcgplayer-cdn.tcgplayer.com/product/533597_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zrh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.09,,Normal,Common,HVY192,Action,Guardian;Warrior,,,1,1,2,,,,
533597,Lead with Heart (Red),lead with heart red,https://tcgplayer-cdn.tcgplayer.com/product/533597_200w.jpg,62,23354,https://cpt.tcgcsv.com/Zrh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.69,0.22,,Rainbow Foil,Common,HVY192,Action,Guardian;Warrior,,,1,1,2,,,,
533598,Lead with Heart (Yellow),lead with heart yellow,https://tcgplayer-cdn.tcgplayer.com/product/533598_200w.jpg,62,23354,https://cpt.tcgcsv.com/-rh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.69,,,Rainbow Foil,Common,HVY193,Action,Guardian;Warrior,,,1,2,2,,,,
533598,Lead with Heart (Yellow),lead with heart yellow,https://tcgplayer-cdn.tcgplayer.com/product/533598_200w.jpg,62,23354,https://cpt.tcgcsv.com/-rh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.05,,Normal,Common,HVY193,Action,Guardian;Warrior,,,1,2,2,,,,
533599,Lead with Heart (Blue),lead with heart blue,https://tcgplayer-cdn.tcgplayer.com/product/533599_200w.jpg,62,23354,https://cpt.tcgcsv.com/_rh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.0,0.15,,Rainbow Foil,Common,HVY194,Action,Guardian;Warrior,,,1,3,2,,,,
533599,Lead with Heart (Blue),lead with heart blue,https://tcgplayer-cdn.tcgplayer.com/product/533599_200w.jpg,62,23354,https://cpt.tcgcsv.com/_rh6,2024-02-02T05:03:19.723,1,0.01,0.16,1.58,0.05,,Normal,Common,HVY194,Action,Guardian;Warrior,,,1,3,2,,,,
533600,Nasty Surprise,nasty surprise,https://tcgplayer-cdn.tcgplayer.com/product/533600_200w.jpg,62,23354,https://cpt.tcgcsv.com/0sh6,2024-02-02T05:03:19.723,1,2.49,4.31,15.0,2.69,,Normal,Majestic,HVY207,Action,Generic,,,0,3,3,Attack,2,,
533600,Nasty Surprise,nasty surprise,https://tcgplayer-cdn.tcgplayer.com/product/533600_200w.jpg,62,23354,https://cpt.tcgcsv.com/0sh6,2024-02-02T05:03:19.723,1,4.0,5.99,20.0,5.8,,Rainbow Foil,Majestic,HVY207,Action,Generic,,,0,3,3,Attack,2,,
533601,Pay Up,pay up,https://tcgplayer-cdn.tcgplayer.com/product/533601_200w.jpg,62,23354,https://cpt.tcgcsv.com/2sh6,2024-02-02T05:03:19.723,1,3.49,8.42,28.7,7.83,,Rainbow Foil,Majestic,HVY208,Action,Generic,,,3,1,3,Attack,6,,
533601,Pay Up,pay up,https://tcgplayer-cdn.tcgplayer.com/product/533601_200w.jpg,62,23354,https://cpt.tcgcsv.com/2sh6,2024-02-02T05:03:19.723,1,1.65,4.0,19.99,2.69,,Normal,Majestic,HVY208,Action,Generic,,,3,1,3,Attack,6,,
533602,Ripple Away,ripple away,https://tcgplayer-cdn.tcgplayer.com/product/533602_200w.jpg,62,23354,https://cpt.tcgcsv.com/3sh6,2024-02-02T05:03:19.723,1,16.11,18.28,35.0,14.24,,Normal,Majestic,HVY209,Action,Generic,,,2,3,3,Attack,4,,
533602,Ripple Away,ripple away,https://tcgplayer-cdn.tcgplayer.com/product/533602_200w.jpg,62,23354,https://cpt.tcgcsv.com/3sh6,2024-02-02T05:03:19.723,1,18.39,20.01,49.99,22.06,,Rainbow Foil,Majestic,HVY209,Action,Generic,,,2,3,3,Attack,4,,
533603,Standing Order,standing order,https://tcgplayer-cdn.tcgplayer.com/product/533603_200w.jpg,62,23354,https://cpt.tcgcsv.com/5sh6,2024-02-02T05:03:19.723,1,2.5,4.95,25.0,3.35,,Normal,Majestic,HVY210,Action,Generic,,,0,1,3,Attack,4,,
533603,Standing Order,standing order,https://tcgplayer-cdn.tcgplayer.com/product/533603_200w.jpg,62,23354,https://cpt.tcgcsv.com/5sh6,2024-02-02T05:03:19.723,1,7.11,8.94,26.99,7.94,,Rainbow Foil,Majestic,HVY210,Action,Generic,,,0,1,3,Attack,4,,
533604,Tenacity,tenacity,https://tcgplayer-cdn.tcgplayer.com/product/533604_200w.jpg,62,23354,https://cpt.tcgcsv.com/6sh6,2024-02-02T05:03:19.723,1,10.59,13.25,39.99,11.46,,Rainbow Foil,Majestic,HVY211,Action,Generic,,,0,2,3,Attack,2,,
533604,Tenacity,tenacity,https://tcgplayer-cdn.tcgplayer.com/product/533604_200w.jpg,62,23354,https://cpt.tcgcsv.com/6sh6,2024-02-02T05:03:19.723,1,7.75,9.89,20.0,8.37,,Normal,Majestic,HVY211,Action,Generic,,,0,2,3,Attack,2,,
533605,Seduce Secrets,seduce secrets,https://tcgplayer-cdn.tcgplayer.com/product/533605_200w.jpg,62,23354,https://cpt.tcgcsv.com/7sh6,2024-02-02T05:03:19.723,1,1.64,4.14,10.0,1.92,,Normal,Majestic,HVY212,Instant,Generic,,,0,2,,,,,
533605,Seduce Secrets,seduce secrets,https://tcgplayer-cdn.tcgplayer.com/product/533605_200w.jpg,62,23354,https://cpt.tcgcsv.com/7sh6,2024-02-02T05:03:19.723,1,3.8,7.25,19.99,6.52,,Rainbow Foil,Majestic,HVY212,Instant,Generic,,,0,2,,,,,
533606,Down But Not Out (Red),down but not out red,https://tcgplayer-cdn.tcgplayer.com/product/533606_200w.jpg,62,23354,https://cpt.tcgcsv.com/8sh6,2024-02-02T05:03:19.723,1,0.1,0.25,0.69,0.22,,Rainbow Foil,Rare,HVY213,Action,Generic,,,3,1,3,Attack,5,,
533606,Down But Not Out (Red),down but not out red,https://tcgplayer-cdn.tcgplayer.com/product/533606_200w.jpg,62,23354,https://cpt.tcgcsv.com/8sh6,2024-02-02T05:03:19.723,1,0.04,0.24,15.0,0.18,,Normal,Rare,HVY213,Action,Generic,,,3,1,3,Attack,5,,
533607,Down But Not Out (Yellow),down but not out yellow,https://tcgplayer-cdn.tcgplayer.com/product/533607_200w.jpg,62,23354,https://cpt.tcgcsv.com/9sh6,2024-02-02T05:03:19.723,1,0.1,0.26,1.72,0.1,,Rainbow Foil,Rare,HVY214,Action,Generic,,,3,2,3,Attack,4,,
533607,Down But Not Out (Yellow),down but not out yellow,https://tcgplayer-cdn.tcgplayer.com/product/533607_200w.jpg,62,23354,https://cpt.tcgcsv.com/9sh6,2024-02-02T05:03:19.723,1,0.04,0.2,1.63,0.17,,Normal,Rare,HVY214,Action,Generic,,,3,2,3,Attack,4,,
533608,Down But Not Out (Blue),down but not out blue,https://tcgplayer-cdn.tcgplayer.com/product/533608_200w.jpg,62,23354,https://cpt.tcgcsv.com/bsh6,2024-02-02T05:03:19.723,1,0.12,0.3,1.5,0.31,,Rainbow Foil,Rare,HVY215,Action,Generic,,,3,3,3,Attack,3,,
533608,Down But Not Out (Blue),down but not out blue,https://tcgplayer-cdn.tcgplayer.com/product/533608_200w.jpg,62,23354,https://cpt.tcgcsv.com/bsh6,2024-02-02T05:03:19.723,1,0.04,0.2,1.63,0.16,,Normal,Rare,HVY215,Action,Generic,,,3,3,3,Attack,3,,
533609,Wage Gold (Red),wage gold red,https://tcgplayer-cdn.tcgplayer.com/product/533609_200w.jpg,62,23354,https://cpt.tcgcsv.com/csh6,2024-02-02T05:03:19.723,1,0.04,0.25,1.67,0.21,,Normal,Rare,HVY216,Action,Generic,,,3,1,2,Attack,7,,
533609,Wage Gold (Red),wage gold red,https://tcgplayer-cdn.tcgplayer.com/product/533609_200w.jpg,62,23354,https://cpt.tcgcsv.com/csh6,2024-02-02T05:03:19.723,1,0.15,0.42,1.87,0.44,,Rainbow Foil,Rare,HVY216,Action,Generic,,,3,1,2,Attack,7,,
533610,Wage Gold (Yellow),wage gold yellow,https://tcgplayer-cdn.tcgplayer.com/product/533610_200w.jpg,62,23354,https://cpt.tcgcsv.com/dsh6,2024-02-02T05:03:19.723,1,0.05,0.25,1.63,0.16,,Normal,Rare,HVY217,Action,Generic,,,3,2,2,Attack,6,,
533610,Wage Gold (Yellow),wage gold yellow,https://tcgplayer-cdn.tcgplayer.com/product/533610_200w.jpg,62,23354,https://cpt.tcgcsv.com/dsh6,2024-02-02T05:03:19.723,1,0.1,0.35,1.0,0.34,,Rainbow Foil,Rare,HVY217,Action,Generic,,,3,2,2,Attack,6,,
533611,Wage Gold (Blue),wage gold blue,https://tcgplayer-cdn.tcgplayer.com/product/533611_200w.jpg,62,23354,https://cpt.tcgcsv.com/fsh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.6,0.13,,Normal,Rare,HVY218,Action,Generic,,,3,3,2,Attack,5,,
533611,Wage Gold (Blue),wage gold blue,https://tcgplayer-cdn.tcgplayer.com/product/533611_200w.jpg,62,23354,https://cpt.tcgcsv.com/fsh6,2024-02-02T05:03:19.723,1,0.15,0.35,2.99,0.34,,Rainbow Foil,Rare,HVY218,Action,Generic,,,3,3,2,Attack,5,,
533612,Reinforce the Line (Red),Reinforce the Line Red,https://tcgplayer-cdn.tcgplayer.com/product/533612_200w.jpg,62,23354,https://cpt.tcgcsv.com/gsh6,2024-02-02T05:03:19.723,1,0.04,0.25,0.99,0.26,,Normal,Rare,HVY219,Instant,Generic,,,0,1,,,,,
533613,Reinforce the Line (Yellow),Reinforce the Line Yellow,https://tcgplayer-cdn.tcgplayer.com/product/533613_200w.jpg,62,23354,https://cpt.tcgcsv.com/hsh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.6,0.17,,Normal,Rare,HVY220,Instant,Generic,,,0,2,,,,,
533614,Reinforce the Line (Blue),Reinforce the Line Blue,https://tcgplayer-cdn.tcgplayer.com/product/533614_200w.jpg,62,23354,https://cpt.tcgcsv.com/jsh6,2024-02-02T05:03:19.723,1,0.01,0.23,1.58,0.14,,Normal,Rare,HVY221,Instant,Generic,,,0,3,,,,,
533615,Adrenaline Rush (Red),Adrenaline Rush Red,https://tcgplayer-cdn.tcgplayer.com/product/533615_200w.jpg,62,23354,https://cpt.tcgcsv.com/ksh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.09,,Normal,Common,HVY222,Action,Generic,,,2,1,2,Attack,4,,
533616,Adrenaline Rush (Yellow),Adrenaline Rush Yellow,https://tcgplayer-cdn.tcgplayer.com/product/533616_200w.jpg,62,23354,https://cpt.tcgcsv.com/lsh6,2024-02-02T05:03:19.723,1,0.02,0.15,1.63,0.07,,Normal,Common,HVY223,Action,Generic,,,2,2,2,Attack,3,,
533617,Adrenaline Rush (Blue),Adrenaline Rush Blue,https://tcgplayer-cdn.tcgplayer.com/product/533617_200w.jpg,62,23354,https://cpt.tcgcsv.com/msh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.63,0.09,,Normal,Common,HVY224,Action,Generic,,,2,3,2,Attack,2,,
533618,Performance Bonus (Red),performance bonus red,https://tcgplayer-cdn.tcgplayer.com/product/533618_200w.jpg,62,23354,https://cpt.tcgcsv.com/nsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.09,,Normal,Common,HVY225,Action,Generic,,,0,1,2,Attack,3,,
533618,Performance Bonus (Red),performance bonus red,https://tcgplayer-cdn.tcgplayer.com/product/533618_200w.jpg,62,23354,https://cpt.tcgcsv.com/nsh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.7,0.26,,Rainbow Foil,Common,HVY225,Action,Generic,,,0,1,2,Attack,3,,
533619,Performance Bonus (Yellow),performance bonus yellow,https://tcgplayer-cdn.tcgplayer.com/product/533619_200w.jpg,62,23354,https://cpt.tcgcsv.com/psh6,2024-02-02T05:03:19.723,1,0.03,0.2,1.62,0.09,,Normal,Common,HVY226,Action,Generic,,,0,2,2,Attack,2,,
533619,Performance Bonus (Yellow),performance bonus yellow,https://tcgplayer-cdn.tcgplayer.com/product/533619_200w.jpg,62,23354,https://cpt.tcgcsv.com/psh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.72,0.21,,Rainbow Foil,Common,HVY226,Action,Generic,,,0,2,2,Attack,2,,
533620,Performance Bonus (Blue),performance bonus blue,https://tcgplayer-cdn.tcgplayer.com/product/533620_200w.jpg,62,23354,https://cpt.tcgcsv.com/qsh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.69,0.23,,Rainbow Foil,Common,HVY227,Action,Generic,,,0,3,2,Attack,1,,
533620,Performance Bonus (Blue),performance bonus blue,https://tcgplayer-cdn.tcgplayer.com/product/533620_200w.jpg,62,23354,https://cpt.tcgcsv.com/qsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.07,,Normal,Common,HVY227,Action,Generic,,,0,3,2,Attack,1,,
533621,Rally the Rearguard (Red),rally the rearguard red,https://tcgplayer-cdn.tcgplayer.com/product/533621_200w.jpg,62,23354,https://cpt.tcgcsv.com/rsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.12,,Normal,Common,HVY228,Action,Generic,,,2,1,2,Attack,6,,
533622,Rally the Rearguard (Yellow),rally the rearguard yellow,https://tcgplayer-cdn.tcgplayer.com/product/533622_200w.jpg,62,23354,https://cpt.tcgcsv.com/ssh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.6,0.08,,Normal,Common,HVY229,Action,Generic,,,2,2,2,Attack,5,,
533623,Rally the Rearguard (Blue),rally the rearguard blue,https://tcgplayer-cdn.tcgplayer.com/product/533623_200w.jpg,62,23354,https://cpt.tcgcsv.com/tsh6,2024-02-02T05:03:19.723,1,0.01,0.16,1.63,0.09,,Normal,Common,HVY230,Action,Generic,,,2,3,2,Attack,4,,
533624,Trade In (Red),trade in red,https://tcgplayer-cdn.tcgplayer.com/product/533624_200w.jpg,62,23354,https://cpt.tcgcsv.com/vsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.07,,Normal,Common,HVY231,Action,Generic,,,0,1,2,Attack,3,,
533625,Trade In (Yellow),trade in yellow,https://tcgplayer-cdn.tcgplayer.com/product/533625_200w.jpg,62,23354,https://cpt.tcgcsv.com/wsh6,2024-02-02T05:03:19.723,1,0.01,0.2,1.6,0.06,,Normal,Common,HVY232,Action,Generic,,,0,2,2,Attack,2,,
533626,Trade In (Blue),trade in blue,https://tcgplayer-cdn.tcgplayer.com/product/533626_200w.jpg,62,23354,https://cpt.tcgcsv.com/xsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.09,,Normal,Common,HVY233,Action,Generic,,,0,3,2,Attack,1,,
533627,Lunging Press,lunging press,https://tcgplayer-cdn.tcgplayer.com/product/533627_200w.jpg,62,23354,https://cpt.tcgcsv.com/zsh6,2024-02-02T05:03:19.723,1,0.01,0.16,1.58,0.07,,Normal,Common,HVY234,Attack Reaction,Generic,,,0,3,2,,,,
533628,Money Where Ya Mouth Is (Yellow),money where ya mouth is yellow,https://tcgplayer-cdn.tcgplayer.com/product/533628_200w.jpg,62,23354,https://cpt.tcgcsv.com/Bsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.62,0.06,,Normal,Common,HVY236,Action,Generic,,,1,2,2,,,,
533628,Money Where Ya Mouth Is (Yellow),money where ya mouth is yellow,https://tcgplayer-cdn.tcgplayer.com/product/533628_200w.jpg,62,23354,https://cpt.tcgcsv.com/Bsh6,2024-02-02T05:03:19.723,1,0.1,0.25,1.69,0.18,,Rainbow Foil,Common,HVY236,Action,Generic,,,1,2,2,,,,
533629,Money Where Ya Mouth Is (Blue),money where ya mouth is blue,https://tcgplayer-cdn.tcgplayer.com/product/533629_200w.jpg,62,23354,https://cpt.tcgcsv.com/Csh6,2024-02-02T05:03:19.723,1,0.08,0.25,1.7,0.19,,Rainbow Foil,Common,HVY237,Action,Generic,,,1,3,2,,,,
533629,Money Where Ya Mouth Is (Blue),money where ya mouth is blue,https://tcgplayer-cdn.tcgplayer.com/product/533629_200w.jpg,62,23354,https://cpt.tcgcsv.com/Csh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.05,,Normal,Common,HVY237,Action,Generic,,,1,3,2,,,,
533630,Starting Stake,starting stake,https://tcgplayer-cdn.tcgplayer.com/product/533630_200w.jpg,62,23354,https://cpt.tcgcsv.com/Dsh6,2024-02-02T05:03:19.723,1,0.01,0.25,1.75,0.23,,Rainbow Foil,Common,HVY238,Action,Generic,,,0,2,3,,,,
533630,Starting Stake,starting stake,https://tcgplayer-cdn.tcgplayer.com/product/533630_200w.jpg,62,23354,https://cpt.tcgcsv.com/Dsh6,2024-02-02T05:03:19.723,1,0.01,0.15,1.58,0.08,,Normal,Common,HVY238,Action,Generic,,,0,2,3,,,,
533631,Graven Call,graven call,https://tcgplayer-cdn.tcgplayer.com/product/533631_200w.jpg,62,23354,https://cpt.tcgcsv.com/Fsh6,2024-02-02T05:03:19.723,1,24.45,33.59,70.0,11.29,,Cold Foil,Majestic,HVY245,Weapon,Assassin,,,,,,Dagger (1H),1,,
533631,Graven Call,graven call,https://tcgplayer-cdn.tcgplayer.com/product/533631_200w.jpg,62,23354,https://cpt.tcgcsv.com/Fsh6,2024-02-02T05:03:19.723,1,0.54,1.79,20.0,0.88,,Normal,Majestic,HVY245,Weapon,Assassin,,,,,,Dagger (1H),1,,
533632,Coercive Tendency,coercive tendency,https://tcgplayer-cdn.tcgplayer.com/product/533632_200w.jpg,62,23354,https://cpt.tcgcsv.com/Gsh6,2024-02-02T05:03:19.723,1,3.5,5.52,27.85,3.5,,Rainbow Foil,Majestic,HVY246,Attack Reaction,Assassin,,,0,3,3,,,,
533632,Coercive Tendency,coercive tendency,https://tcgplayer-cdn.tcgplayer.com/product/533632_200w.jpg,62,23354,https://cpt.tcgcsv.com/Gsh6,2024-02-02T05:03:19.723,1,0.95,4.28,25.0,1.41,,Normal,Majestic,HVY246,Attack Reaction,Assassin,,,0,3,3,,,,
533633,Ancestral Harmony,Ancestral Harmony,https://tcgplayer-cdn.tcgplayer.com/product/533633_200w.jpg,62,23354,https://cpt.tcgcsv.com/Hsh6,2024-02-02T05:03:19.723,1,20.56,24.28,37.98,22.23,,Normal,Majestic,HVY247,Action,Ninja,,,0,3,3,,,,
533633,Ancestral Harmony,Ancestral Harmony,https://tcgplayer-cdn.tcgplayer.com/product/533633_200w.jpg,62,23354,https://cpt.tcgcsv.com/Hsh6,2024-02-02T05:03:19.723,1,22.49,27.2,36.84,20.79,,Rainbow Foil,Majestic,HVY247,Action,Ninja,,,0,3,3,,,,
533634,Evo Magneto,Evo Magneto,https://tcgplayer-cdn.tcgplayer.com/product/533634_200w.jpg,62,23354,https://cpt.tcgcsv.com/Jsh6,2024-02-02T05:03:19.723,1,0.18,0.96,15.0,0.53,,Normal,Majestic,HVY248,Action;Equipment,Mechanologist,,,1,3,2,Arms;Evo,,,
533634,Evo Magneto,Evo Magneto,https://tcgplayer-cdn.tcgplayer.com/product/533634_200w.jpg,62,23354,https://cpt.tcgcsv.com/Jsh6,2024-02-02T05:03:19.723,1,4.71,9.88,510.29,10.29,,Cold Foil,Majestic,HVY248,Action;Equipment,Mechanologist,,,1,3,2,Arms;Evo,,,
533635,"Judge, Jury, Executioner",judge jury executioner,https://tcgplayer-cdn.tcgplayer.com/product/533635_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ksh6,2024-02-02T05:03:19.723,1,0.36,2.7,19.99,3.13,,Normal,Majestic,HVY249,Action,Ranger,,,1,1,3,Arrow Attack,5,,
533635,"Judge, Jury, Executioner",judge jury executioner,https://tcgplayer-cdn.tcgplayer.com/product/533635_200w.jpg,62,23354,https://cpt.tcgcsv.com/Ksh6,2024-02-02T05:03:19.723,1,4.53,6.82,19.97,6.77,,Rainbow Foil,Majestic,HVY249,Action,Ranger,,,1,1,3,Arrow Attack,5,,
533636,Reel In,reel in,https://tcgplayer-cdn.tcgplayer.com/product/533636_200w.jpg,62,23354,https://cpt.tcgcsv.com/Lsh6,2024-02-02T05:03:19.723,1,0.75,1.65,15.0,1.18,,Normal,Majestic,HVY250,Instant,Ranger,,,X,3,,,,,
533636,Reel In,reel in,https://tcgplayer-cdn.tcgplayer.com/product/533636_200w.jpg,62,23354,https://cpt.tcgcsv.com/Lsh6,2024-02-02T05:03:19.723,1,0.95,2.67,20.0,3.44,,Rainbow Foil,Majestic,HVY250,Instant,Ranger,,,X,3,,,,,
533637,Aether Arc,Aether Arc,https://tcgplayer-cdn.tcgplayer.com/product/533637_200w.jpg,62,23354,https://cpt.tcgcsv.com/Msh6,2024-02-02T05:03:19.723,1,15.9,18.5,29.99,18.54,,Rainbow Foil,Majestic,HVY252,Action,Wizard,,,0,3,3,,,,
533637,Aether Arc,Aether Arc,https://tcgplayer-cdn.tcgplayer.com/product/533637_200w.jpg,62,23354,https://cpt.tcgcsv.com/Msh6,2024-02-02T05:03:19.723,1,6.01,11.38,25.0,7.56,,Normal,Majestic,HVY252,Action,Wizard,,,0,3,3,,,,
533638,Dissolve Reality,dissolve reality,https://tcgplayer-cdn.tcgplayer.com/product/533638_200w.jpg,62,23354,https://cpt.tcgcsv.com/Nsh6,2024-02-02T05:03:19.723,1,0.95,2.08,20.0,1.78,,Normal,Majestic,HVY253,Action,Illusionist,,,0,2,3,,,,
